Total records with legal-entity prefixes: 1,360

================================================================================
       #  Len  Name
================================================================================
  [   189] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   190] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   191] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   192] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   193] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   194] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   195] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   196] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   197] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   198] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   199] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   200] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   201] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   202] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   203] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   204] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   205] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   206] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   207] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   208] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   209] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   210] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   211] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   212] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   213] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   214] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   215] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   216] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   217] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   218] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   219] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   220] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   221] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   222] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   223] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   224] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   225] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   226] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   227] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   228] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   229] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   230] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   231] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   232] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   233] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   234] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   235] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   236] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   237] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   238] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   239] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   240] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   241] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   242] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   243] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   244] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   245] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   246] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   247] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   248] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   249] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   250] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   251] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   252] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   253] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   254] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   255] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   256] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   257] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   258] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   259] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   260] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   261] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   262] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   263] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   264] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   265] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   266] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   267] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   268] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   269] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   270] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   271] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   272] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   273] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   274] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   275] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   276] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   277] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   278] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   279] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   280] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   281] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   282] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   283] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   284] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   285] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   286] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   287] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   288] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   289] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   290] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   291] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   292] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   293] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   294] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   295] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   296] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   297] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   298] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   299] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   300] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   301] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   302] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   303] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   304] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   305] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   306] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   307] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   308] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   309] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   310] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   311] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   312] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   313] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   314] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   315] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   316] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   317] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   318] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   319] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   320] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   321] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   322] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   323] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   324] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   325] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   326] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   327] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   328] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   329] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   330] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   331] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   332] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   333] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   334] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   335] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   336] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   337] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   338] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   339] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   340] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   341] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   342] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   343] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   344] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   345] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   346] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   347] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   348] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   349] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   350] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   351] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   352] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF KINGSTON, IN CANADA
  [   353] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   354] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   355] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   356] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   357] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   358] ( 78) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF HAMILTON IN ONTARIO
  [   359] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   360] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   361] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   362] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   363] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   364] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   365] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   366] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   367] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   368] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   369] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   370] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   371] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   372] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   373] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   374] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   375] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   376] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   377] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   378] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   379] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   380] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   381] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   382] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   383] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   384] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   385] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   386] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   387] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   388] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   389] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   390] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   391] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   392] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   393] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   394] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   395] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   396] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   397] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   398] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   399] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   400] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   401] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   402] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   403] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   404] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
  [   405] ( 76) THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF THE DIOCESE OF LONDON IN ONTARIO
